learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
1000.0,30.712225551,2.2680199826927378E-4,1000.0,90.4,72.01345686282514,-50.000000000000085,62.64591439688717,1000.0,2.854552E7
2000.0,61.99677859,4.583383629535015E-4,2000.0,71.1,34.160166217102855,-73.05389221556885,28.465346534653463,2000.0,2.8608272E7
3000.0,92.026430597,6.809021413802474E-4,3000.0,64.0,30.92002585808415,-135.29411764705878,21.85238784370478,3000.0,2.8648808E7
4000.0,122.691961921,9.083132654414499E-4,4000.0,66.0,35.483641426617986,-154.20560747663544,16.92119731215639,4000.0,2.8665768E7
5000.0,154.429932026,0.0011439811674892448,5000.0,68.60000000000001,38.97485530821586,-165.65143824027075,14.627514953779247,5000.0,2.870276E7
6000.0,186.153277729,0.0013796912206051502,6000.0,70.65,40.91427525872792,-168.03652968036516,11.373930548565696,6000.0,2.8721128E7
7000.0,218.656840256,0.0016213337686704736,7000.0,72.15714285714286,42.27758444362495,-160.21361815754346,14.480035103115402,7000.0,2.8737224E7
8000.0,249.502821391,0.001850724855965932,8000.0,74.6125,44.85097952643529,-167.58893280632395,13.168020521590451,8000.0,2.8746192E7
9000.0,278.69965743,0.0020679803975825538,9000.0,77.06666666666668,47.215231201890674,-169.8039215686275,12.207571246278208,9000.0,2.8763216E7
9324.0,288.931785755,0.002144131094343097,9324.0,77.46675246675247,47.33745270116166,-168.67007672634273,11.981566820276479,9324.0,2.876804E7
